Date,Close,High,Low,Open,Volume
2000-01-03,35.601444244384766,36.231389370424814,34.207929268599194,35.84960444555206,53228400
2000-01-04,34.398826599121094,35.77325252317033,34.28429110545032,34.685165333298016,54119000
2000-01-05,34.761531829833984,35.54419125049472,33.40619478429955,33.94069390084834,64059600
2000-01-06,33.59708404541016,34.78061768791893,33.100763485648415,34.26520787585866,54976600
2000-01-07,34.03614807128906,34.28430843299785,32.77625700415217,33.17713143460482,62013600
2000-01-10,34.28428649902344,34.7233391657704,34.0170370496992,34.64698218024919,44963600
2000-01-11,33.40618133544922,34.89514256068639,33.196199624197824,34.0552157156808,46743600
2000-01-12,32.318111419677734,33.25348499295842,31.8981477745313,33.13894945337303,66532400
2000-01-13,32.928955078125,33.17711531929348,31.00094089673913,31.87904636548913,83144000
2000-01-14,34.28428649902344,34.799696151291606,32.299004875471965,32.738057542218925,73416400
2000-01-18,35.219661712646484,35.58235741592035,34.131574602824884,34.15066385036562,81483600
2000-01-19,32.6807861328125,34.055211717837324,32.3753582250292,33.749783810054026,97568200
2000-01-20,32.375370025634766,33.50163584610201,32.33719152324604,32.699887295938886,56349800
2000-01-21,31.68816375732422,32.75716205275202,31.535449715120247,32.68080503165004,68416200
2000-01-24,30.924579620361328,32.27991613458704,30.79095489360668,31.70246642254017,63597600
2000-01-25,31.401819229125977,31.72633650991329,30.409178134952995,30.84823092660643,59823200
2000-01-26,30.35191535949707,31.611806185740345,30.27555833972476,31.287288851707988,49365000
2000-01-27,30.16101837158203,30.905499204804624,29.702876320368127,30.50939722302593,63654800
2000-01-28,30.00829315185547,30.6191489920968,29.7028652317348,29.970114661840384,58225400
2000-01-31,29.893760681152344,29.9892069157665,28.97747682885649,29.817403693461024,73194200
2000-02-01,31.43999290466309,31.53543914906097,29.83649599877863,30.084656234213128,70196600
2000-02-02,30.79096984863281,31.745432646172578,30.69552356887884,31.28729050335349,49915600
2000-02-03,31.649965286254883,31.82176847538413,30.580967665006224,31.1727342053403,49186000
2000-02-04,32.54718399047852,32.98623691234421,31.807475263422184,31.879059978943765,55365400
2000-02-07,32.56626510620117,32.642622117001174,31.840873503601145,32.623532864301175,40005800
2000-02-08,33.577999114990234,33.59708836974577,32.50900084868014,32.50900084868014,56229000
2000-02-09,31.76453018188477,33.42529588250014,31.72635166003154,33.42529588250014,55090000
2000-02-10,32.375370025634766,32.547173286384,31.3063719587506,31.73110779782511,54527800
2000-02-11,30.52371406555176,32.0317649793595,30.275553788596053,32.0317649793595,115559000
2000-02-14,30.42824935913086,31.07728353617631,30.256446194618825,30.91979730204028,81028600
2000-02-15,30.1037540435791,30.542806892661105,29.97012926342371,30.46644987542945,71027600
2000-02-16,29.81741523742676,30.600074664273425,29.66470120292009,30.313735849573423,65202600
2000-02-17,30.42824935913086,30.4473385996322,29.66945204920272,30.0846430301068,80343400
2000-02-18,29.034746170043945,30.561886008047573,28.97747842611881,30.542796760072527,79063000
2000-02-22,28.652965545654297,29.66469584140358,28.34753753184319,29.05383981378137,66296200
2000-02-23,28.78659439086914,29.244736476665462,28.1184705157495,28.55752334797097,75847200
2000-02-24,28.93930053710937,29.28290700786661,28.09937360859169,28.78658655010616,69733200
2000-02-25,27.889402389526367,28.924994504264085,27.64124206710074,28.920222190371284,65301400
2000-02-28,27.965763092041016,28.13756641479076,26.91585389745927,27.564888672291623,76131800
2000-02-29,27.29762840270996,28.02301992669806,27.14491439765984,28.02301992669806,58437400
2000-03-01,27.736665725708008,28.73885082591425,27.16398852559016,27.37397016563337,106889800
2000-03-02,28.51933860778809,29.13019458867779,27.83212562928717,28.042107372718004,106932600
2000-03-03,29.359275817871094,30.19920308444217,28.672062599767475,28.93931218458555,101435200
2000-03-06,27.67941093444824,29.74104981784163,27.52669694308577,29.321086341594828,93609400
2000-03-07,28.36662483215332,29.77922929889581,28.080286088894702,29.35926580878317,135061000
2000-03-08,29.18744850158692,29.37834090512901,27.793933955729592,28.65294977166904,94290000
2000-03-09,30.54279899597168,30.542798995971683,29.0156590461731,29.11110529303551,88198800
2000-03-10,30.84823608398437,31.30637820404355,30.390093963925203,30.40918321892767,85589000
2000-03-13,29.93194580078125,30.61915884212572,29.77923179159359,29.817410293890504,61831800
2000-03-14,29.0538272857666,30.313717299472643,29.0538272857666,30.122824873153547,73489200
2000-03-15,29.13020706176757,29.51199221329795,28.61479710720157,28.882046713272835,53208000
2000-03-16,29.13020706176757,29.531081470874472,28.48117230416594,29.302010379956247,77300800
2000-03-17,30.35191535949707,30.390093869383232,28.86295347393684,29.0920245332538,81161600
2000-03-20,29.74105262756348,30.466444155065027,29.473803117431327,30.161016143485423,47773000
2000-03-21,31.38271713256836,31.497252596555832,29.47379273277709,29.550149708768743,81648800
2000-03-22,31.53543472290039,32.260826078511904,30.88640035209009,31.40180999949827,93975800
2000-03-23,34.16976547241211,34.475193543673896,32.56626809828774,32.62353586164933,148224000
2000-03-24,34.11249542236328,35.124225840597894,33.46346081443919,34.39883421997685,112196800
2000-03-27,31.78360748291016,33.06258748372396,31.745428975423177,32.914645767211915,111434000
2000-03-28,31.85997009277344,32.814432947559936,31.268203122805804,31.64998826472041,81114400
2000-03-29,32.7380485534668,33.27254730536013,32.10810359587822,32.12719283701727,64363800
2000-03-30,31.57362174987793,33.17711886414017,31.306372230834224,32.43263806108985,64178400
2000-03-31,32.45172500610352,33.06258100621841,31.802690505981445,32.375368006089154,64281400
2000-04-03,27.75577163696289,29.473804269237075,27.48852211638691,28.84385897073654,260118200
2000-04-04,27.04946517944336,28.09937384907596,25.94228876419444,27.96574910930453,181244400
2000-04-05,26.3813419342041,27.03037639568235,26.228627943268044,26.95401940021432,82887600
2000-04-06,26.266809463500977,26.877665497535883,26.042510763503785,26.8394869954087,66421400
2000-04-07,27.202178955078125,27.29762519702577,25.961377809758773,26.572233758223685,82613600
2000-04-10,26.285907745361328,27.06856730785938,26.266818487739425,27.06856730785938,60685400
2000-04-11,25.61778450012207,26.2859085370105,25.503248950941195,25.99956966405832,71961800
2000-04-12,24.243343353271484,25.12144870307502,24.05245088592289,25.083270209605303,153003800
2000-04-13,24.20516395568848,25.121447764736622,24.128806971601133,24.701484352256223,94316200
2000-04-14,22.63984107971192,24.281515896621887,22.372591690912618,24.16698044427933,151217800
2000-04-17,23.174346923828125,23.21252541958402,22.296241521442543,22.67802647900149,119772200
2000-04-18,24.60604858398437,25.026012175022124,23.17435452362842,23.36524706500921,91794600
2000-04-19,24.03336334228516,24.89237950622704,23.86156010949678,24.87329025813944,53715400
2000-04-20,24.109718322753903,24.39605702017379,23.67066565337676,24.014272090280613,52387400
2000-04-24,20.34913444519043,20.769097820231885,19.852814092868712,20.54002688839109,313645800
2000-04-25,21.18906021118164,21.22723869804864,20.654561395043725,20.99816777684667,159517400
2000-04-26,20.76910781860352,21.723570494090808,20.57821528350605,21.379963930915384,107091200
2000-04-27,21.322696685791016,21.360875193733342,20.57821578091559,20.597305034886755,77669800
2000-04-28,21.303600311279297,21.68538526309434,20.845458369101248,21.60902827273133,78082600
2000-05-01,22.429872512817383,22.601675791638964,21.895373423150247,22.2580692339958,107811000
2000-05-02,21.341779708862305,22.44895611594103,21.22724421847485,22.23897438356403,97716200
2000-05-03,21.551773071289062,21.62813010608548,21.01727382771413,21.49450529519175,55354800
2000-05-04,21.51358985900879,21.76175016794145,21.16998327740972,21.475411349942224,43317200
2000-05-05,21.723573684692383,21.9335555041402,21.341788558423623,21.45632409630425,36402200
2000-05-08,21.322696685791016,21.79992803507013,21.284518177848685,21.66630325727198,36187600
2000-05-09,20.71184158325196,21.513590289700417,20.61639530867476,21.437233270038657,60778400
2000-05-10,20.21550750732422,20.73091704717101,20.081882811808384,20.692738562737915,67740000
2000-05-11,20.73092460632324,20.80728160303161,20.08189013430207,20.349139622781376,58390800
2000-05-12,21.01726150512696,21.30360021773086,20.845458277564607,20.90272602008539,37886000
2000-05-15,21.18906021118164,21.20814945461514,20.769096855644708,21.074524750580657,33899600
2000-05-16,21.227237701416016,21.57084406708642,21.093613003655303,21.24632694395326,48410600
2000-05-17,20.673662185668945,21.1127150298706,20.54003740699888,21.0363580134877,53242000
2000-05-18,20.21550750732422,20.788184773820657,20.12006129624148,20.788184773820657,53640400
2000-05-19,19.87191200256348,20.13916153958162,19.7001087287661,19.967358265784245,66578000
2000-05-22,19.60466384887696,19.92918116672594,19.070164737125683,19.891002658743705,69955000
2000-05-23,19.29922676086425,20.02461807333987,19.26104827073396,19.509208456580883,57963200
2000-05-24,20.024620056152344,20.330048007437792,19.24196093098337,19.280139424894056,85482400
2000-05-25,18.783823013305664,19.77646406685433,18.66928750712697,19.71919631376499,94348800
2000-05-26,18.764732360839844,19.12742810331793,18.44021511756998,18.95562485688094,55822000
2000-05-30,19.356502532958984,19.585573568851988,18.93653896715514,19.070163738092727,68536400
2000-05-31,19.108339309692383,19.45671812328068,18.95562530921532,19.437628873221048,54968200
2000-06-01,19.71919631958008,20.15824909339454,19.49012530715514,19.661928566473843,94507200
2000-06-02,20.25369453430176,20.38731928617745,19.85282027867468,20.15824828296197,80463200
2000-06-05,20.425498962402344,20.88364099520389,20.158249443268105,20.16302175610979,64400000
2000-06-06,21.26542854309082,21.3417855576082,20.711840187839805,20.82637570961588,99019000
2000-06-07,21.532670974731445,21.60902796400354,20.50185161955813,21.150886028370955,76310600
2000-06-08,21.01726150512696,22.0289916229941,20.845458277564607,21.857188395431752,94765600
2000-06-09,21.01726150512696,21.28451097022393,20.864547525071533,21.265421722717008,35710200
2000-06-12,20.425498962402344,21.0745335088712,20.27278495146849,21.0745335088712,49260600
2000-06-13,20.73092460632324,20.769103104677427,20.19642562936464,20.387318121135564,44289200
2000-06-14,21.532670974731445,21.68538495327564,21.22724301764305,21.32268925423317,79992400
2000-06-15,22.105356216430664,22.20080248679522,21.57085710238916,21.62812486460789,65592600
2000-06-16,22.162601470947266,22.33440458312515,21.838084481277924,22.18169070563369,68710600
2000-06-19,22.5062198638916,22.544398353906683,21.99081024868797,22.16261345375585,46604800
2000-06-20,22.888011932373047,22.98345818730371,22.52531616363653,22.5634946656088,62275000
2000-06-21,24.64422607421875,25.102368154607017,23.498870873248087,23.5179601265976,160399600
2000-06-22,24.396059036254883,25.04509347070924,24.2242558036052,24.85420098998737,87315200
2000-06-23,23.727941513061523,24.453333128102827,23.517959729760094,24.41515462204802,49811600
2000-06-26,24.28152656555176,24.47241906999792,23.67067055132404,23.67067055132404,48287000
2000-06-27,24.0715446472168,24.47241890383183,23.937919895011788,24.20516939942181,31071200
2000-06-28,24.109718322753903,24.453324759657765,24.014272090280613,24.128807569248565,37459200
2000-06-29,23.575220108032227,24.10971902546129,23.53704161393015,23.89973730789988,38449000
2000-06-30,24.43424224853516,24.43424224853516,23.422511905431747,23.53704741597176,52356400
2000-07-03,24.43424224853516,24.453331500291824,24.243349730968475,24.338795989751816,15734800
2000-07-05,23.976099014282227,24.396062532048315,23.899742011052027,24.396062532048315,34824400
2000-07-06,24.7205810546875,24.94965207604368,23.97610023527992,24.09063574595801,47873200
2000-07-07,25.04509735107422,25.31234686549117,24.606044577389227,24.82079865147428,54153200
2000-07-10,24.26244354248047,24.835121202806523,24.243354287136267,24.644228649364504,52689800
2000-07-11,24.166996002197266,24.58695959781207,23.976103458735995,24.071549730466632,37164800
2000-07-12,24.52968406677246,24.739665798083355,23.57522165172295,23.899738872839784,58370200
2000-07-13,24.415143966674805,24.434233211371183,23.63248493412307,24.0715375621399,80843200
2000-07-14,24.109718322753903,24.35787852718447,23.95700435079664,24.28152154120584,51180600
2000-07-17,23.88064765930176,24.300611087363016,23.670665945271125,23.89973690603181,53992800
2000-07-18,23.976099014282227,24.28152702720302,23.651581750553884,23.70884950297653,70617200
2000-07-19,22.33442497253418,23.670672620463574,22.2389787119678,23.231619821858203,139924600
2000-07-20,22.849828720092773,22.98345344945004,22.33441904971474,22.42986528496993,54690600
2000-07-21,22.08626747131348,22.907105415364025,21.952642689723856,22.83074839731281,56100600
2000-07-24,21.551773071289062,22.02900453876668,21.37996974299712,22.00991528006757,56165600
2000-07-25,21.07453727722168,21.68539343018463,20.88364472942076,21.62812566584435,64188600
2000-07-26,20.71184158325196,21.227251465968823,20.540038289013,21.093626681560742,85404600
2000-07-27,21.18906021118164,21.418131132383603,20.61638290817673,20.73091836877771,74337600
2000-07-28,21.28451919555664,21.93355386160949,21.26542994067273,21.666304293234788,75645600
2000-07-31,21.322696685791016,21.723571019185474,21.15089340005053,21.437232209618003,70283800
2000-08-01,20.97908592224121,21.399049425689167,20.826371920987405,21.36087092537572,47163600
2000-08-02,21.18906021118164,21.51357734955109,20.92181080311268,20.94090004654618,48269200
2000-08-03,21.45631599426269,21.494494492473127,20.807281524685354,20.82637077379057,54543400
2000-08-04,21.11270904541016,21.341780029627987,20.826370315137865,21.20815528883425,38107400
2000-08-07,21.37995338439941,21.72355977807726,21.30359640802656,21.43722111667905,52741800
2000-08-08,22.63984107971192,22.811644258225748,21.3799511039438,21.39904034600089,138038800
2000-08-09,22.678028106689453,22.868920599170007,22.334421620224465,22.52531411270501,63945600
2000-08-10,22.181699752807617,22.62075232967042,21.91445035819548,22.54439535978124,48986000
2000-08-11,22.12443923950196,22.20079623428885,21.876279006444555,22.12443923950196,35629600
2000-08-14,22.048084259033203,22.41078001740691,21.799924003303826,22.086262759914646,53427000
2000-08-15,21.87628173828125,22.2962452620528,21.8381032361202,21.9908172447644,40714200
2000-08-16,21.68539047241211,22.06717551594049,21.55176570717717,21.95264000288197,44976200
2000-08-17,21.8571834564209,21.990808158774563,21.551755565326804,21.72355875406723,36112800
2000-08-18,21.68539047241211,21.819015237647044,21.3799624375894,21.72356897676495,54438800
2000-08-21,21.57085418701172,21.628121941490512,21.399050923575345,21.58994343850465,34119600
2000-08-22,21.76175880432129,22.12445478439331,21.446785979521906,21.62813396955791,54428200
2000-08-23,21.609031677246094,21.72356718083574,21.49449617365645,21.62812092784437,36726800
2000-08-24,21.723573684692383,21.74266294100582,21.36087781473706,21.57085963418488,42405400
2000-08-25,21.57085418701172,21.89537146239154,21.55176493551879,21.58994343850465,52729400
2000-08-28,21.78083610534668,22.0289963764856,21.418140324451336,21.437229576077407,56421600
2000-08-29,21.666297912597656,22.219886141201474,21.64720866333546,21.74265490964646,59400200
2000-08-30,21.37995338439941,21.66629204579762,21.284507163933345,21.589935069424765,53498800
2000-08-31,21.322696685791016,21.99082057478178,21.284518177848685,21.64721400330081,72575400
2000-09-01,21.437231063842773,21.57085583449896,21.2845170402357,21.37996330499012,37629800
2000-09-05,21.41813850402832,21.589941754060632,21.32269225401037,21.37996000402114,50755200
2000-09-06,21.20815086364746,21.58993575768252,21.169972374243955,21.39904331066499,62960800
2000-09-07,21.3990535736084,22.00990969702987,21.20816103503919,21.37996431975148,111711200
2000-09-08,21.16997337341309,21.64720451348101,21.13179488220765,21.494490548659275,56709600
2000-09-11,21.01726150512696,21.28451097022393,20.788190535043825,21.112707742661588,48495200
2000-09-12,20.80728340148925,21.16997916720329,20.654569394872823,20.9981759097598,46781200
2000-09-13,20.845457077026367,20.99817104828664,20.5209398880983,20.6354753665435,40744800
2000-09-14,20.10098457336425,20.998179516334933,20.062806065152746,20.97909026222917,78503000
2000-09-15,19.60466384887696,20.04371669067264,19.33741429300132,19.98644892869929,99915200
2000-09-18,19.24196434020996,19.73828484898522,18.993804085822333,19.62374934696016,69037800
2000-09-19,19.85281753540039,20.081888506962706,19.35649709701538,19.43285408753615,79311200
2000-09-20,19.623750686645508,19.852821706333977,19.29923340875351,19.814643203052565,67791400
2000-09-21,19.60466384887696,19.891002658743705,19.413771308965785,19.547396086903603,48952200
2000-09-22,19.31831932067871,19.394676314041075,18.63110638041741,18.6692848770986,84476600
